input_name,input_address,input_url,google_name,google_address,google_url,name_match,address_match,placeid_url,name,url,url_hash,address,latitude,longitude,poicode,matched_poicode_old,matched,query
"Near Film Center, Tardeo Road, Tulsiwadi, Tardeo, Mumbai",https://www.zomato.com/mumbai/mahableshwar-bar-restaurant-tardeo,98448c96280bda08e4951bbf9cb74e4adfb7a541,Film Centre Building,"
XRF7+P53, Tardeo Rd, Janata Nagar, Tardeo, Mumbai, Maharashtra 400034","https://www.google.com/maps/place/Film+Centre+Building/@18.9742597,72.8084178,17z/data=!3m1!5s0x3be7ce705c10f81f:0xe42bfef051d4fbbf!4m10!1m2!2m1!1sMahableshwar+Bar+%26+Restaurant+Near+Film+Center,+Tardeo+Road,+Tulsiwadi,+Tardeo,+Mumbai!3m6!1s0x3be7ce708bd9f129:0xad13da0b9ad274f0!8m2!3d18.9742597!4d72.8129239!15sCldNYWhhYmFsZXNod2FyIEJhciAmIFJlc3RhdXJhbnQgTmVhciBGaWxtIENlbnRlciwgVGFyZGVvIFJvYWQsIFR1bHNpd2FkaSwgVGFyZGVvLCBNdW1iYWlaVSJTbWFoYWJhbGVzaHdhciBiYXIgJiByZXN0YXVyYW50IG5lYXIgZmlsbSBjZW50ZXIgdGFyZGVvIHJvYWQgdHVsc2l3YWRpIHRhcmRlbyBtdW1iYWmSAQ9idXNpbmVzc19jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkNNRFJQUkd0UlJSQULgAQD6AQQIABAN!16s%2Fg%2F1thmcwht?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7ce705c10f81f:0xe42bfef051d4fbbf,,,,,,,,,,
"Shop 1, Veera Desai Compound, Near Lotus Grandeur Building, Veera Desai Area, Mumbai",https://www.zomato.com/mumbai/the-wrapsters-veera-desai-area,4c8784f7988d7cd2102da1196047be9a2a1a941e,WRAPSHAP,"
Shop no.03, Everest Appartment, JP Rd, Jeet Nagar, Versova, Andheri West, Mumbai, Maharashtra 400061","https://www.google.com/maps/place/WRAPSHAP/@19.1357829,72.6656739,12z/data=!4m16!1m8!2m7!1sThe+Wrapsters+Shop+1,+Veera+Desai+Compound,+Near+Lotus+Grandeur+Building,+Veera+Desai+Area,+Mumbai!3m5!2sMahabaleshwar+Lunch+Home!3s0x3be7ce708873f2bb:0x4f10a243716163a6!4m2!1d72.8128884!2d18.9747793!3m6!1s0x3be7b7b6ce726e85:0x69e24e7af9048a55!8m2!3d19.1357829!4d72.8098695!15sCmJUaGUgV3JhcHN0ZXJzIFNob3AgMSwgVmVlcmEgRGVzYWkgQ29tcG91bmQsIE5lYXIgTG90dXMgR3JhbmRldXIgQnVpbGRpbmcsIFZlZXJhIERlc2FpIEFyZWEsIE11bWJhaVpgIl50aGUgd3JhcHN0ZXJzIHNob3AgMSB2ZWVyYSBkZXNhaSBjb21wb3VuZCBuZWFyIGxvdHVzIGdyYW5kZXVyIGJ1aWxkaW5nIHZlZXJhIGRlc2FpIGFyZWEgbXVtYmFpkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11yhsw6hdf?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7ce708873f2bb:0x4f10a243716163a6,Mahableshwar Bar & Restaurant,https://www.zomato.com/mumbai/mahableshwar-bar-restaurant-tardeo,98448c96280bda08e4951bbf9cb74e4adfb7a541,"Near Film Center, Tardeo Road, Tulsiwadi, Tardeo, Mumbai",18.9747793,72.81288839999999,,,False,"Mahableshwar Bar & Restaurant, Near Film Center, Tardeo Road, Tulsiwadi, Tardeo, Mumbai"
"Shop 9, Uday Surya, Virar, Mumbai",https://www.zomato.com/mumbai/khopre-bandhu-3-virar,55b6ec808235976cc74208044c00b68993f26553,Khopre Bandhu Bhojanalay खोपरे बंधू भोजनालय,"
WING-D, EKTA BROOKLYN PARK, Rustomjee Global City, Virar West, Virar, Vasai-Virar, Maharashtra 401303","https://www.google.com/maps/place/Khopre+Bandhu+Bhojanalay+%E0%A4%96%E0%A5%8B%E0%A4%AA%E0%A4%B0%E0%A5%87+%E0%A4%AC%E0%A4%82%E0%A4%A7%E0%A5%82+%E0%A4%AD%E0%A5%8B%E0%A4%9C%E0%A4%A8%E0%A4%BE%E0%A4%B2%E0%A4%AF/@19.4695911,72.7805467,15z/data=!4m16!1m8!2m7!1sKhopre+Bandhu+Shop+9,+Uday+Surya,+Virar,+Mumbai!3m5!2sMahabaleshwar+Lunch+Home!3s0x3be7ce708873f2bb:0x4f10a243716163a6!4m2!1d72.8128884!2d18.9747793!3m6!1s0x3be7ab006cf67b67:0x30cc806ac197ec7b!8m2!3d19.4695911!4d72.7985711!15sCi9LaG9wcmUgQmFuZGh1IFNob3AgOSwgVWRheSBTdXJ5YSwgVmlyYXIsIE11bWJhaVouIixraG9wcmUgYmFuZGh1IHNob3AgOSB1ZGF5IHN1cnlhIHZpcmFyIG11bWJhaZIBCmZvb2RfY291cnSaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRLVUZwdVJtbFdibXhXVjBSU2JsSlhSVFZPUmxac1ltdE9XbU14UlJBQuABAPoBBAgAECk!16s%2Fg%2F11xyvwf6g8?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7ce708873f2bb:0x4f10a243716163a6,Mahableshwar Bar & Restaurant,https://www.zomato.com/mumbai/mahableshwar-bar-restaurant-tardeo,98448c96280bda08e4951bbf9cb74e4adfb7a541,"Near Film Center, Tardeo Road, Tulsiwadi, Tardeo, Mumbai",18.9747793,72.81288839999999,,,False,"Mahableshwar Bar & Restaurant, Near Film Center, Tardeo Road, Tulsiwadi, Tardeo, Mumbai"
"Shop 1, Plot 45, Sector 05, Opposite Tilak School, Ghansoli, Navi Mumbai",https://www.zomato.com/mumbai/ambrosia-ghansoli-navi-mumbai,f716814ffe9ef52d5e99f5846010a44fb6230cb2,Ambrosia,"
Shop no.1, ganga plaza building, Sector 5, Sector 4, Ghansoli, Navi Mumbai, Maharashtra 400701","https://www.google.com/maps/place/Ambrosia/@19.1152475,73.0004844,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c1ed2439d8b1:0x3d68d6b4a3ed35dc!8m2!3d19.1152475!4d73.0030593!16s%2Fg%2F11k43rv8dq?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7c1ed2439d8b1:0x3d68d6b4a3ed35dc,Ambrosia,https://www.zomato.com/mumbai/ambrosia-ghansoli-navi-mumbai,f716814ffe9ef52d5e99f5846010a44fb6230cb2,"Shop 1, Plot 45, Sector 05, Opposite Tilak School, Ghansoli, Navi Mumbai",19.1152475,73.00305929999999,,,False,"Ambrosia, Shop 1, Plot 45, Sector 05, Opposite Tilak School, Ghansoli, Navi Mumbai"
"Ashok Mill, LBS Marg, Near Damodhar Park, Ghatkopar West, Mumbai",https://www.zomato.com/mumbai/kunal-bar-and-restaurant-ghatkopar-west,63fd54b5291f089bb9b075590c9191b205a827fc,The Spice Court Kitchen & Bar,"
Kitchen & Bar, The Spice Court, Lal Bahadur Shastri Marg, opp. Ashok Silk Mills Lane, Damodar Park, Ghatkopar West, Mumbai, Maharashtra 400086","https://www.google.com/maps/place/The+Spice+Court+Kitchen+%26+Bar/@19.0932075,72.8968026,15z/data=!3m1!5s0x3be7c7ce9298e0bd:0xf8fa2c8259d53106!4m10!1m2!2m1!1sKunal+Bar+And+Restaurant+Ashok+Mill,+LBS+Marg,+Near+Damodhar+Park,+Ghatkopar+West,+Mumbai!3m6!1s0x3be7c7ce6324c725:0x9fdf4dd48096a0ea!8m2!3d19.0956849!4d72.9144472!15sCllLdW5hbCBCYXIgQW5kIFJlc3RhdXJhbnQgQXNob2sgTWlsbCwgTEJTIE1hcmcsIE5lYXIgRGFtb2RoYXIgUGFyaywgR2hhdGtvcGFyIFdlc3QsIE11bWJhaVpXIlVrdW5hbCBiYXIgYW5kIHJlc3RhdXJhbnQgYXNob2sgbWlsbCBsYnMgbWFyZyBuZWFyIGRhbW9kaGFyIHBhcmsgZ2hhdGtvcGFyIHdlc3QgbXVtYmFpkgERZmFtaWx5X3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F1pp2x9n7v?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7c7ce9298e0bd:0xf8fa2c8259d53106,,,,,,,,,,
"Shop 4, Plot 19A, Shree Balaji Krupa, Sector 20, Kharghar, Navi Mumbai",https://www.zomato.com/mumbai/radha-krishna-kharghar-navi-mumbai,153f99a2b096becdcbcc8b937b5489c3856ac7a0,Radha Krishna Sweets & Snacks,"
Shop No 4 Plot No 19A Navi Mumbai, Sector 20, Kharghar, Mumbai, Maharashtra 410210","https://www.google.com/maps/place/Radha+Krishna+Sweets+%26+Snacks/@19.0472621,73.0678299,17z/data=!4m10!1m2!2m1!1sRadha+Krishna+Shop+4,+Plot+19A,+Shree+Balaji+Krupa,+Sector+20,+Kharghar,+Navi+Mumbai!3m6!1s0x3be7c21b0fffffdd:0x8307dca516553fd4!8m2!3d19.0472621!4d73.072336!15sClRSYWRoYSBLcmlzaG5hIFNob3AgNCwgUGxvdCAxOUEsIFNocmVlIEJhbGFqaSBLcnVwYSwgU2VjdG9yIDIwLCBLaGFyZ2hhciwgTmF2aSBNdW1iYWlaUSJPcmFkaGEga3Jpc2huYSBzaG9wIDQgcGxvdCAxOWEgc2hyZWUgYmFsYWppIGtydXBhIHNlY3RvciAyMCBraGFyZ2hhciBuYXZpIG11bWJhaZIBC2NhbmR5X3N0b3Jl4AEA!16s%2Fg%2F11b86lpx9p?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7c21b0fffffdd:0x8307dca516553fd4,Radha Krishna,https://www.zomato.com/mumbai/radha-krishna-kharghar-navi-mumbai,153f99a2b096becdcbcc8b937b5489c3856ac7a0,"Shop 4, Plot 19A, Shree Balaji Krupa, Sector 20, Kharghar, Navi Mumbai",19.0472621,73.07233599999999,,,False,"Radha Krishna, Shop 4, Plot 19A, Shree Balaji Krupa, Sector 20, Kharghar, Navi Mumbai"
"Shop 2, Sai Priya Apartment, Sahakar Nagar, Virar, Mumbai",https://www.zomato.com/mumbai/bake-studio-virar,b1c369b64251b8c91333092386ee2f7582b64431,Bake Studio,"
Shop No 02, Sai Priya Apt, Jivdani Cross Road, Sahakar Nagar, Virar East, Virar, Vasai-Virar, Maharashtra 401305","https://www.google.com/maps/place/Bake+Studio/@19.4589551,72.8233368,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7a9a4b9d92deb:0x166b3a80c30ff416!8m2!3d19.4589551!4d72.8259117!16s%2Fg%2F11jzgxq2rm?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7a9a4b9d92deb:0x166b3a80c30ff416,Bake Studio,https://www.zomato.com/mumbai/bake-studio-virar,b1c369b64251b8c91333092386ee2f7582b64431,"Shop 2, Sai Priya Apartment, Sahakar Nagar, Virar, Mumbai",19.4589551,72.82591169999999,,,False,"Bake Studio, Shop 2, Sai Priya Apartment, Sahakar Nagar, Virar, Mumbai"
"Shop 1, Takshila Building 5, Opposite Mahakali Caves Road, Mahakali, Mumbai",https://www.zomato.com/mumbai/saywich-sandwich-mahakali,76f1187fd415f0a5cbfb2500741981d617d76f6b,Takshila Building Number 14 B,"
Takshila, Mahakali Caves Rd, Takshila Colony, Indira Nagar, Andheri East, Mumbai, Maharashtra 400093","https://www.google.com/maps/place/Takshila+Building+Number+14+B/@19.1308712,72.8643825,17z/data=!4m10!1m2!2m1!1sSaywich+Sandwich+Shop+1,+Takshila+Building+5,+Opposite+Mahakali+Caves+Road,+Mahakali,+Mumbai!3m6!1s0x3be7b78b12b254f5:0x264e56484914541b!8m2!3d19.1308712!4d72.8669574!15sCl1TYW5kd2ljaCBTYW5kd2ljaCBTaG9wIDEsIFRha3NoaWxhIEJ1aWxkaW5nIDUsIE9wcG9zaXRlIE1haGFrYWxpIENhdmVzIFJvYWQsIE1haGFrYWxpLCBNdW1iYWkiA4gBAZIBEmFwYXJ0bWVudF9idWlsZGluZ-ABAA!16s%2Fg%2F11rxvrx4c_?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7b78b12b254f5:0x264e56484914541b,,,,,,,,,,
"Unit- 99, Phoenix Market City, LBS Road, Kurla, Mumbai",https://www.zomato.com/mumbai/movenpick-1-kurla,868f262449431ea80c498a4281d09941ebf9fb44,Phoenix Marketcity,"
Lal Bahadur Shastri Marg, Patelwadi.Kurla, Kurla West, Kurla, Mumbai, Maharashtra 400070","https://www.google.com/maps/place/Phoenix+Marketcity/@19.0863795,72.8864025,17z/data=!3m1!5s0x3be7c8878a6ce00d:0x5d860d2b775b3318!4m10!1m2!2m1!1sMovenpick+Unit-+99,+Phoenix+Market+City,+LBS+Road,+Kurla,+Mumbai!3m6!1s0x3be7c887efb78b9f:0x9f9dc99c3119470a!8m2!3d19.0863795!4d72.8889774!15sCkBNb3ZlbnBpY2sgVW5pdC0gOTksIFBob2VuaXggTWFya2V0IENpdHksIExCUyBSb2FkLCBLdXJsYSwgTXVtYmFpIgOIAQGSAQ9zaG9wcGluZ19jZW50ZXLgAQA!16s%2Fg%2F11bwnxxjkz?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7c8878a6ce00d:0x5d860d2b775b3318,,,,,,,,,,
"Anand Nagar, Opposite Muchala College, Owale, Thane West, Thane",https://www.zomato.com/mumbai/ashish-dining-pure-veg-owale-thane-west,f062702d23b2ffc823870530d3fe16fc5289c2e0,Shree Sai NX Pure Veg Restaurant &Banquets,"
2nd Floor, Building J5, Vijay Apartment Phase 3, Ghodbunder Rd, Waghbil, Thane West, Thane, Maharashtra 400615","https://www.google.com/maps/place/Shree+Sai+NX+Pure+Veg+Restaurant+%26Banquets/@19.254877,72.6849089,11z/data=!4m10!1m2!2m1!1sAshish+Dining+Pure+Veg+Anand+Nagar,+Opposite+Muchala+College,+Owale,+Thane+West,+Thane!3m6!1s0x3be7bb2b67b13ec9:0x3b5b6ee4217914d0!8m2!3d19.254877!4d72.9733!15sClZBc2hpc2ggRGluaW5nIFB1cmUgVmVnIEFuYW5kIE5hZ2FyLCBPcHBvc2l0ZSBNdWNoYWxhIENvbGxlZ2UsIE93YWxlLCBUaGFuZSBXZXN0LCBUaGFuZVpUIlJhc2hpc2ggZGluaW5nIHB1cmUgdmVnIGFuYW5kIG5hZ2FyIG9wcG9zaXRlIG11Y2hhbGEgY29sbGVnZSBvd2FsZSB0aGFuZSB3ZXN0IHRoYW5lkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11fltv_yz4?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7bb2b67b13ec9:0x3b5b6ee4217914d0,Ashish Dining Pure Veg,https://www.zomato.com/mumbai/ashish-dining-pure-veg-owale-thane-west,f062702d23b2ffc823870530d3fe16fc5289c2e0,"Anand Nagar, Opposite Muchala College, Owale, Thane West, Thane",19.254877,72.9733,,,False,"Ashish Dining Pure Veg, Anand Nagar, Opposite Muchala College, Owale, Thane West, Thane"
"Waghbill Naka, Anu Nagar, Hiranandani Estate, Thane West, Thane",https://www.zomato.com/mumbai/hotel-sai-krupa-hiranandani-estate-thane-west,91b2b6fc055c013880104b4a81a6b335c5febdd0,,,"https://www.google.com/maps/search/Hotel+Sai+Krupa+Waghbill+Naka,+Anu+Nagar,+Hiranandani+Estate,+Thane+West,+Thane/@19.2531622,72.9701774,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,,,,,,,,,,,
"Shop 1-B, Ground Floor, Windermere CHS LTD, Oshiwara Link Road, Opposite Mira Tower, Oshiwara, Andheri West, Mumbai",https://www.zomato.com/mumbai/kafe-koffee-meals-oshiwara,d58d4646165f6d16b2a639e5413954890f17849d,Café Coffee Day,"
Meera Co-Operative Housing Society, near Mega Mall, Oshiwara, Jogeshwari West, Mumbai, Maharashtra 400053","https://www.google.com/maps/place/Caf%C3%A9+Coffee+Day/@19.1515151,72.813925,15z/data=!4m10!1m2!2m1!1sKafe+Koffee+Meals+Shop+1-B,+Ground+Floor,+Windermere+CHS+LTD,+Oshiwara+Link+Road,+Opposite+Mira+Tower,+Oshiwara,+Andheri+West,+Mumbai!3m6!1s0x3be7b63f72aece6f:0xa3b541f88460ef4b!8m2!3d19.1515151!4d72.8319494!15sCoUBS2FmZSBLb2ZmZWUgTWVhbHMgU2hvcCAxLUIsIEdyb3VuZCBGbG9vciwgV2luZGVybWVyZSBDSFMgTFRELCBPc2hpd2FyYSBMaW5rIFJvYWQsIE9wcG9zaXRlIE1pcmEgVG93ZXIsIE9zaGl3YXJhLCBBbmRoZXJpIFdlc3QsIE11bWJhaVqAASJ-a2FmZSBrb2ZmZWUgbWVhbHMgc2hvcCAxIGIgZ3JvdW5kIGZsb29yIHdpbmRlcm1lcmUgY2hzIGx0ZCBvc2hpd2FyYSBsaW5rIHJvYWQgb3Bwb3NpdGUgbWlyYSB0b3dlciBvc2hpd2FyYSBhbmRoZXJpIHdlc3QgbXVtYmFpkgEEY2FmZeABAA!16s%2Fg%2F1vnngw9j?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7b63f72aece6f:0xa3b541f88460ef4b,Kafe Koffee Meals,https://www.zomato.com/mumbai/kafe-koffee-meals-oshiwara,d58d4646165f6d16b2a639e5413954890f17849d,"Shop 1-B, Ground Floor, Windermere CHS LTD, Oshiwara Link Road, Opposite Mira Tower, Oshiwara, Andheri West, Mumbai",19.1483497,72.84047029999999,,,False,"Kafe Koffee Meals, Shop 1-B, Ground Floor, Windermere CHS LTD, Oshiwara Link Road, Opposite Mira Tower, Oshiwara, Andheri West, Mumbai"
"Plot 3, Shop 16, Koapri, Sector 18, Turbhe, Navi Mumbai",https://www.zomato.com/mumbai/delhiwale-di-hatti-turbhe-navi-mumbai,49d70cdddb4ab94175247a0a786130df793bc4a9,DELHIWALE DI HATTI,"
Mafco, Vegetable Market Rd, Sector 18, Turbhe, Navi Mumbai, Maharashtra 400703","https://www.google.com/maps/place/DELHIWALE+DI+HATTI/@19.0727596,73.0060409,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c10c0843b189:0x687e287fff12801!8m2!3d19.0727596!4d73.0086158!16s%2Fg%2F11vxjt5qz6?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7c10c0843b189:0x687e287fff12801,Delhiwale Di Hatti,https://www.zomato.com/mumbai/delhiwale-di-hatti-turbhe-navi-mumbai,49d70cdddb4ab94175247a0a786130df793bc4a9,"Plot 3, Shop 16, Koapri, Sector 18, Turbhe, Navi Mumbai",19.0727596,73.0086158,,,False,"Delhiwale Di Hatti, Plot 3, Shop 16, Koapri, Sector 18, Turbhe, Navi Mumbai"
"Shop 7, Plot 7, Sector 34C, Krish Celestia, Kharghar, Navi Mumbai",https://www.zomato.com/mumbai/lit-beach-cafe-4-kharghar-navi-mumbai,793db8cd22ecf6197de2c3f9852296d5a8bfba0b,LIT Beach Cafe,"
Plot No.7, Shop, No.7, Krish Celestia Building, Sector 34C, Kharghar, Maharashtra 410210","https://www.google.com/maps/place/LIT+Beach+Cafe/@19.0718677,73.0763678,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c1f50c5f67dd:0xdbedacd9a41a2692!8m2!3d19.0718677!4d73.0789427!16s%2Fg%2F11rvh6mh6r?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7c1f50c5f67dd:0xdbedacd9a41a2692,,,,,,,,,,
"Aarey Sarita Center 65, Garodia Nagar, Ghatkopar East, Mumbai",https://www.zomato.com/mumbai/new-patel-juices-fast-food-ghatkopar-east,5dc65f3126578fbfbaf6bc32698b487e2f237dfc,PATEL JUICE CENTER,"
Vikrant Building, RB Mehta Rd, opp. Deep Bhuvan, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077","https://www.google.com/maps/place/PATEL+JUICE+CENTER/@19.075327,72.894493,16z/data=!4m10!1m2!2m1!1sNew+Patel+Juices+%26+Fast+Food+Aarey+Sarita+Center+65,+Garodia+Nagar,+Ghatkopar+East,+Mumbai!3m6!1s0x3be7c62fb5a280e9:0xfe0e9498c7b81b1e!8m2!3d19.075327!4d72.9035052!15sClpOZXcgUGF0ZWwgSnVpY2VzICYgRmFzdCBGb29kIEFhcmV5IFNhcml0YSBDZW50ZXIgNjUsIEdhcm9kaWEgTmFnYXIsIEdoYXRrb3BhciBFYXN0LCBNdW1iYWlaWSJXbmV3IHBhdGVsIGp1aWNlcyAmIGZhc3QgZm9vZCBhYXJleSBzYXJpdGEgY2VudGVyIDY1IGdhcm9kaWEgbmFnYXIgZ2hhdGtvcGFyIGVhc3QgbXVtYmFpkgEKcmVzdGF1cmFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNU9TMkZWVGpObFZsbDVWREowUzJSc1FURlZWMlEwVDFWMFdXSnNSUkFC4AEA-gEECAAQGQ!16s%2Fg%2F11cky6hkwt?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7c62fb5a280e9:0xfe0e9498c7b81b1e,New Patel Juices & Fast Food,https://www.zomato.com/mumbai/new-patel-juices-fast-food-ghatkopar-east,5dc65f3126578fbfbaf6bc32698b487e2f237dfc,"Aarey Sarita Center 65, Garodia Nagar, Ghatkopar East, Mumbai",19.075327,72.9035052,,,False,"New Patel Juices & Fast Food, Aarey Sarita Center 65, Garodia Nagar, Ghatkopar East, Mumbai"
"Aarey Sarita Center 65, Garodia Nagar, Ghatkopar East, Mumbai",https://www.zomato.com/mumbai/new-patel-juices-fast-food-ghatkopar-east,5dc65f3126578fbfbaf6bc32698b487e2f237dfc,PATEL JUICE CENTER,"
Vikrant Building, RB Mehta Rd, opp. Deep Bhuvan, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077","https://www.google.com/maps/place/PATEL+JUICE+CENTER/@19.075327,72.894493,16z/data=!4m10!1m2!2m1!1sNew+Patel+Juices+%26+Fast+Food+Aarey+Sarita+Center+65,+Garodia+Nagar,+Ghatkopar+East,+Mumbai!3m6!1s0x3be7c62fb5a280e9:0xfe0e9498c7b81b1e!8m2!3d19.075327!4d72.9035052!15sClpOZXcgUGF0ZWwgSnVpY2VzICYgRmFzdCBGb29kIEFhcmV5IFNhcml0YSBDZW50ZXIgNjUsIEdhcm9kaWEgTmFnYXIsIEdoYXRrb3BhciBFYXN0LCBNdW1iYWlaWSJXbmV3IHBhdGVsIGp1aWNlcyAmIGZhc3QgZm9vZCBhYXJleSBzYXJpdGEgY2VudGVyIDY1IGdhcm9kaWEgbmFnYXIgZ2hhdGtvcGFyIGVhc3QgbXVtYmFpkgEKcmVzdGF1cmFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNU9TMkZWVGpObFZsbDVWREowUzJSc1FURlZWMlEwVDFWMFdXSnNSUkFC4AEA-gEECAAQGQ!16s%2Fg%2F11cky6hkwt?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7c62fb5a280e9:0xfe0e9498c7b81b1e,Patel Juice Centre,https://www.zomato.com/mumbai/patel-juice-centre-ghatkopar-east,ad0017fc8df38d62475569c10712cdbd20b52c61,"8-101, RB Mehta Marg, Sindhu Wadi, Ghatkopar East, Mumbai",,,,,False,"Patel Juice Centre, 8-101, RB Mehta Marg, Sindhu Wadi, Ghatkopar East, Mumbai"
"33, Taj Wellington Mews, Lobby Floor, Cusrow Baug Colony, Apollo Bandar, Nathalal Parekh Marg, Colaba, Mumbai",https://www.zomato.com/mumbai/lounge-taj-wellington-mews-colaba,d625112db1092eaeaac3562e6136933f6baeec0d,"Taj Wellington Mews, Mumbai","
33, Nathalal Parikh Marg, Cusrow Baug Colony, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001","https://www.google.com/maps/place/Taj+Wellington+Mews,+Mumbai/@18.9219329,72.824035,17z/data=!4m13!1m2!2m1!1sLounge+-+Taj+Wellington+Mews+33,+Taj+Wellington+Mews,+Lobby+Floor,+Cusrow+Baug+Colony,+Apollo+Bandar,+Nathalal+Parekh+Marg,+Colaba,+Mumbai!3m9!1s0x3be7cf21727d5445:0xe711f18e04a5d0b!5m2!4m1!1i2!8m2!3d18.9219329!4d72.8285411!15sCooBTG91bmdlIC0gVGFqIFdlbGxpbmd0b24gTWV3cyAzMywgVGFqIFdlbGxpbmd0b24gTWV3cywgTG9iYnkgRmxvb3IsIEN1c3JvdyBCYXVnIENvbG9ueSwgQXBvbGxvIEJhbmRhciwgTmF0aGFsYWwgUGFyZWtoIE1hcmcsIENvbGFiYSwgTXVtYmFpWoQBIoEBbG91bmdlIHRhaiB3ZWxsaW5ndG9uIG1ld3MgMzMgdGFqIHdlbGxpbmd0b24gbWV3cyBsb2JieSBmbG9vciBjdXNyb3cgYmF1ZyBjb2xvbnkgYXBvbGxvIGJhbmRhciBuYXRoYWxhbCBwYXJla2ggbWFyZyBjb2xhYmEgbXVtYmFpkgEFaG90ZWzgAQA!16s%2Fg%2F1tj44cq0?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",False,False,0x3be7cf21727d5445:0xe711f18e04a5d0b,,,,,,,,,,
"Shop 5, Ground Floor, Shah Prima Building, Kharghar, Navi Mumbai",https://www.zomato.com/mumbai/house-of-hummus-kharghar-navi-mumbai,31b8f564cdf049278622c18361e9712d1580ff1e,House of Hummus,"
Plot No. 13, Shah Prima, Shop no. 5, Sector 2, Kharghar, Panvel, Maharashtra 410210","https://www.google.com/maps/place/House+of+Hummus/@19.0298644,73.0627353,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c3874cbb32e7:0x504c3237208c8d66!8m2!3d19.0298644!4d73.0653102!16s%2Fg%2F11k9kj7030?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",True,False,0x3be7c3874cbb32e7:0x504c3237208c8d66,House Of Hummus,https://www.zomato.com/mumbai/house-of-hummus-kharghar-navi-mumbai,31b8f564cdf049278622c18361e9712d1580ff1e,"Shop 5, Ground Floor, Shah Prima Building, Kharghar, Navi Mumbai",19.0298644,73.0653102,,,False,"House Of Hummus, Shop 5, Ground Floor, Shah Prima Building, Kharghar, Navi Mumbai"
